TimeStamp,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Tot Deaths/1M pop,DailyIncreaseTax
2020-03-25 15:19:41,Estonia,404,35.0,1.0,1.0,8.0,395,5.0,305,0.8,0.09485094850948506
2020-03-25 15:19:41,Dominican Republic,392,80.0,10.0,4.0,3.0,379,0.0,36,0.9,0.2564102564102564
2020-03-25 15:19:41,Argentina,387,0.0,8.0,2.0,52.0,327,0.0,9,0.2,0.0
2020-03-25 15:19:41,Serbia,384,81.0,4.0,1.0,15.0,365,21.0,44,0.5,0.26732673267326734
2020-03-25 15:19:41,Colombia,378,0.0,3.0,0.0,6.0,369,0.0,7,0.06,0.0
2020-03-25 15:19:41,Iraq,346,30.0,29.0,2.0,103.0,214,0.0,9,0.7,0.09493670886075956
2020-03-25 15:19:41,Lebanon,333,15.0,4.0,0.0,8.0,321,4.0,49,0.6,0.04716981132075482
2020-03-25 15:19:41,UAE,333,85.0,2.0,0.0,52.0,279,2.0,34,0.2,0.342741935483871
2020-03-25 15:19:41,Algeria,302,38.0,21.0,2.0,65.0,216,0.0,7,0.5,0.14393939393939403
2020-03-25 15:19:41,Armenia,265,16.0,0.0,0.0,16.0,249,6.0,89,,0.06425702811244971
2020-03-25 15:19:41,Lithuania,255,46.0,4.0,2.0,1.0,250,1.0,94,1,0.22009569377990434
2020-03-25 15:19:41,Bulgaria,242,24.0,3.0,0.0,4.0,235,8.0,35,0.4,0.11009174311926606
2020-03-25 15:19:41,Taiwan,235,19.0,2.0,0.0,29.0,204,0.0,10,0.08,0.08796296296296302
2020-03-25 15:19:41,Hungary,226,39.0,10.0,1.0,21.0,195,6.0,23,1,0.20855614973262027
2020-03-25 15:19:41,Morocco,225,55.0,6.0,1.0,7.0,212,1.0,6,0.2,0.32352941176470584
2020-03-25 15:19:41,Latvia,221,24.0,0.0,0.0,1.0,220,0.0,117,,0.12182741116751261
2020-03-25 15:19:41,Slovakia,216,12.0,0.0,0.0,7.0,209,2.0,40,,0.05882352941176472
2020-03-25 15:19:41,New Zealand,205,0.0,0.0,0.0,22.0,183,0.0,43,,0.0
2020-03-25 15:19:41,Kuwait,195,4.0,0.0,0.0,43.0,152,6.0,46,,0.020942408376963373
2020-03-25 15:19:41,Uruguay,189,0.0,0.0,0.0,0.0,189,3.0,54,,0.0
2020-03-25 15:19:41,Andorra,188,24.0,1.0,0.0,1.0,186,6.0,"2,433",13,0.14634146341463405
2020-03-25 15:19:41,San Marino,187,0.0,21.0,0.0,4.0,162,12.0,"5,511",619,0.0
2020-03-25 15:19:41,North Macedonia,177,29.0,3.0,1.0,1.0,173,1.0,85,1,0.19594594594594605
2020-03-25 15:19:41,Costa Rica,177,0.0,2.0,0.0,2.0,173,4.0,35,0.4,0.0
2020-03-25 15:19:41,Tunisia,173,59.0,5.0,1.0,2.0,166,11.0,15,0.4,0.5175438596491229
2020-03-25 15:19:41,Jordan,172,18.0,0.0,0.0,1.0,171,0.0,17,,0.11688311688311681
2020-03-25 15:19:41,Bosnia and Herzegovina,168,0.0,3.0,0.0,2.0,163,1.0,51,0.9,0.0
2020-03-25 15:19:41,Moldova,149,24.0,1.0,0.0,2.0,146,20.0,37,0.2,0.19199999999999995
2020-03-25 15:19:41,Albania,146,23.0,5.0,0.0,17.0,124,3.0,51,2,0.1869918699186992
2020-03-25 15:19:41,Vietnam,141,7.0,0.0,0.0,17.0,124,3.0,1,,0.052238805970149294
2020-03-25 15:19:41,Cyprus,132,8.0,3.0,0.0,3.0,126,3.0,109,2,0.06451612903225801
2020-03-25 15:19:41,Faeroe Islands,132,10.0,0.0,0.0,38.0,94,2.0,"2,701",,0.08196721311475419
2020-03-25 15:19:41,Malta,129,19.0,0.0,0.0,2.0,127,1.0,292,,0.17272727272727262
2020-03-25 15:19:41,Ukraine,116,14.0,4.0,1.0,1.0,111,0.0,3,0.09,0.13725490196078427
2020-03-25 15:19:41,Burkina Faso,114,0.0,4.0,0.0,7.0,103,0.0,5,0.2,0.0
2020-03-25 15:19:41,Réunion,111,17.0,0.0,0.0,1.0,110,0.0,124,,0.18085106382978733
2020-03-25 15:19:41,Brunei,109,5.0,0.0,0.0,2.0,107,1.0,249,,0.04807692307692313
2020-03-25 15:19:41,Sri Lanka,102,0.0,0.0,0.0,3.0,99,2.0,5,,0.0
2020-03-25 15:19:41,Oman,99,15.0,0.0,0.0,17.0,82,0.0,19,,0.1785714285714286
2020-03-25 15:19:41,Senegal,99,13.0,0.0,0.0,9.0,90,0.0,6,,0.15116279069767447
2020-03-25 15:19:41,Cambodia,96,5.0,0.0,0.0,10.0,86,1.0,6,,0.05494505494505497
2020-03-25 15:19:41,Azerbaijan,93,6.0,2.0,1.0,10.0,81,6.0,9,0.2,0.06896551724137923
2020-03-25 15:19:41,Venezuela,91,7.0,0.0,0.0,15.0,76,2.0,3,,0.08333333333333326
2020-03-25 15:19:41,Belarus,86,5.0,0.0,0.0,29.0,57,2.0,9,,0.06172839506172845
2020-03-25 15:19:41,Afghanistan,84,10.0,2.0,1.0,2.0,80,0.0,2,0.05,0.1351351351351351
2020-03-25 15:19:41,Kazakhstan,80,8.0,0.0,0.0,0.0,80,0.0,4,,0.11111111111111116
2020-03-25 15:19:41,Guadeloupe,73,0.0,1.0,0.0,0.0,72,4.0,182,2,0.0
2020-03-25 15:19:41,Georgia,73,3.0,0.0,0.0,10.0,63,1.0,18,,0.04285714285714293
2020-03-25 15:19:41,Ivory Coast,73,0.0,0.0,0.0,2.0,71,0.0,3,,0.0
2020-03-25 15:19:41,Cameroon,70,4.0,1.0,0.0,2.0,67,0.0,3,0.04,0.06060606060606055
2020-03-25 15:19:41,Ghana,68,15.0,3.0,1.0,0.0,65,0.0,2,0.10,0.28301886792452824
2020-03-25 15:19:41,Palestine,64,4.0,1.0,1.0,16.0,47,0.0,13,0.2,0.06666666666666665
2020-03-25 15:19:41,Trinidad and Tobago,60,3.0,0.0,0.0,0.0,60,0.0,43,,0.05263157894736836
2020-03-25 15:19:41,Uzbekistan,60,10.0,0.0,0.0,0.0,60,4.0,2,,0.19999999999999996
2020-03-25 15:19:41,Cuba,57,9.0,1.0,0.0,1.0,55,2.0,5,0.09,0.1875
2020-03-25 15:19:41,Martinique,57,0.0,1.0,0.0,0.0,56,7.0,152,3,0.0
2020-03-25 15:19:41,Montenegro,52,5.0,1.0,0.0,0.0,51,0.0,83,2,0.1063829787234043
2020-03-25 15:19:41,Liechtenstein,51,0.0,0.0,0.0,0.0,51,0.0,"1,338",,0.0
2020-03-25 15:19:41,DRC,48,3.0,2.0,0.0,0.0,46,0.0,0.5,0.02,0.06666666666666665
2020-03-25 15:19:41,Mauritius,48,6.0,2.0,0.0,0.0,46,1.0,38,2,0.1428571428571428
2020-03-25 15:19:41,Nigeria,46,2.0,1.0,0.0,2.0,43,0.0,0.2,0.00,0.045454545454545414
2020-03-25 15:19:41,Kyrgyzstan,44,2.0,0.0,0.0,0.0,44,0.0,7,,0.04761904761904767
2020-03-25 15:19:41,Rwanda,40,0.0,0.0,0.0,0.0,40,0.0,3,,0.0
2020-03-25 15:19:41,Bangladesh,39,0.0,5.0,1.0,7.0,27,0.0,0.2,0.03,0.0
2020-03-25 15:19:41,Channel Islands,39,3.0,0.0,0.0,0.0,39,0.0,224,,0.08333333333333326
2020-03-25 15:19:41,Paraguay,37,10.0,3.0,1.0,0.0,34,1.0,5,0.4,0.37037037037037046
2020-03-25 15:19:41,Honduras,36,6.0,0.0,0.0,0.0,36,0.0,4,,0.19999999999999996
2020-03-25 15:19:41,Mayotte,36,0.0,0.0,0.0,0.0,36,0.0,132,,0.0
2020-03-25 15:19:41,Bolivia,32,3.0,0.0,0.0,0.0,32,0.0,3,,0.10344827586206895
2020-03-25 15:19:41,Macao,30,1.0,0.0,0.0,10.0,20,0.0,46,,0.034482758620689724
2020-03-25 15:19:41,Kenya,28,3.0,0.0,0.0,1.0,27,0.0,0.5,,0.1200000000000001
2020-03-25 15:19:41,Monaco,27,4.0,0.0,0.0,1.0,26,0.0,688,,0.17391304347826098
2020-03-25 15:19:41,Gibraltar,26,11.0,0.0,0.0,5.0,21,0.0,772,,0.7333333333333334
2020-03-25 15:19:41,Jamaica,25,4.0,1.0,0.0,2.0,22,0.0,8,0.3,0.19047619047619047
2020-03-25 15:19:41,French Polynesia,25,0.0,0.0,0.0,0.0,25,0.0,89,,0.0
2020-03-25 15:19:41,Guatemala,24,3.0,1.0,0.0,4.0,19,0.0,1,0.06,0.1428571428571428
2020-03-25 15:19:41,French Guiana,23,0.0,0.0,0.0,6.0,17,0.0,77,,0.0
2020-03-25 15:19:41,Isle of Man,23,0.0,0.0,0.0,0.0,23,0.0,270,,0.0
2020-03-25 15:19:41,Togo,23,3.0,0.0,0.0,1.0,22,0.0,3,,0.1499999999999999
2020-03-25 15:19:41,Madagascar,19,2.0,0.0,0.0,0.0,19,0.0,0.7,,0.11764705882352944
2020-03-25 15:19:41,Barbados,18,0.0,0.0,0.0,0.0,18,0.0,63,,0.0
2020-03-25 15:19:41,Aruba,17,0.0,0.0,0.0,1.0,16,0.0,159,,0.0
2020-03-25 15:19:41,New Caledonia,14,4.0,0.0,0.0,0.0,14,0.0,49,,0.3999999999999999
2020-03-25 15:19:41,Uganda,14,5.0,0.0,0.0,0.0,14,0.0,0.3,,0.5555555555555556
2020-03-25 15:19:41,Maldives,13,0.0,0.0,0.0,8.0,5,0.0,24,,0.0
2020-03-25 15:19:41,Ethiopia,12,0.0,0.0,0.0,0.0,12,0.0,0.1,,0.0
2020-03-25 15:19:41,Tanzania,12,0.0,0.0,0.0,0.0,12,0.0,0.2,,0.0
2020-03-25 15:19:41,Zambia,12,9.0,0.0,0.0,0.0,12,0.0,0.7,,3.0
2020-03-25 15:19:41,Djibouti,11,8.0,0.0,0.0,0.0,11,0.0,11,,2.6666666666666665
2020-03-25 15:19:41,Mongolia,10,0.0,0.0,0.0,0.0,10,0.0,3,,0.0
2020-03-25 15:19:41,El Salvador,9,4.0,0.0,0.0,0.0,9,0.0,1,,0.8
2020-03-25 15:19:41,Equatorial Guinea,9,0.0,0.0,0.0,0.0,9,0.0,6,,0.0
2020-03-25 15:19:41,Saint Martin,8,0.0,0.0,0.0,0.0,8,0.0,207,,0.0
2020-03-25 15:19:41,Suriname,8,1.0,0.0,0.0,0.0,8,0.0,14,,0.1428571428571428
2020-03-25 15:19:41,Niger,7,4.0,1.0,1.0,0.0,6,0.0,0.3,0.04,1.3333333333333335
2020-03-25 15:19:41,Dominica,7,0.0,0.0,0.0,0.0,7,0.0,97,,0.0
2020-03-25 15:19:41,Haiti,7,0.0,0.0,0.0,0.0,7,0.0,0.6,,0.0
2020-03-25 15:19:41,Namibia,7,0.0,0.0,0.0,2.0,5,0.0,3,,0.0
2020-03-25 15:19:41,Seychelles,7,0.0,0.0,0.0,0.0,7,0.0,71,,0.0
2020-03-25 15:19:41,Cayman Islands,6,0.0,1.0,0.0,0.0,5,0.0,91,15,0.0
2020-03-25 15:19:41,Curaçao,6,0.0,1.0,0.0,0.0,5,0.0,37,6,0.0
2020-03-25 15:19:41,Gabon,6,0.0,1.0,0.0,0.0,5,0.0,3,0.4,0.0
2020-03-25 15:19:41,Benin,6,0.0,0.0,0.0,0.0,6,0.0,0.5,,0.0
2020-03-25 15:19:41,Bermuda,6,0.0,0.0,0.0,0.0,6,0.0,96,,0.0
2020-03-25 15:19:41,Greenland,6,1.0,0.0,0.0,2.0,4,0.0,106,,0.19999999999999996
2020-03-25 15:19:41,Guyana,5,0.0,1.0,0.0,0.0,4,0.0,6,1,0.0
2020-03-25 15:19:41,Bahamas,5,0.0,0.0,0.0,1.0,4,0.0,13,,0.0
2020-03-25 15:19:41,Fiji,5,1.0,0.0,0.0,0.0,5,0.0,6,,0.25
2020-03-25 15:19:41,Mozambique,5,2.0,0.0,0.0,0.0,5,0.0,0.2,,0.6666666666666667
2020-03-25 15:19:41,Syria,5,4.0,0.0,0.0,0.0,5,0.0,0.3,,4.0
2020-03-25 15:19:41,Cabo Verde,4,1.0,1.0,0.0,0.0,3,0.0,7,2,0.33333333333333326
2020-03-25 15:19:41,Congo,4,0.0,0.0,0.0,0.0,4,0.0,0.7,,0.0
2020-03-25 15:19:41,Guinea,4,0.0,0.0,0.0,0.0,4,0.0,0.3,,0.0
2020-03-25 15:19:41,Vatican City,4,0.0,0.0,0.0,0.0,4,0.0,"4,994",,0.0
2020-03-25 15:19:41,Eswatini,4,0.0,0.0,0.0,0.0,4,0.0,3,,0.0
2020-03-25 15:19:41,Gambia,3,0.0,1.0,0.0,0.0,2,0.0,1,0.4,0.0
2020-03-25 15:19:41,Sudan,3,0.0,1.0,0.0,0.0,2,0.0,0.07,0.02,0.0
2020-03-25 15:19:41,Zimbabwe,3,0.0,1.0,0.0,0.0,2,0.0,0.2,0.07,0.0
2020-03-25 15:19:41,Nepal,3,1.0,0.0,0.0,1.0,2,0.0,0.1,,0.5
2020-03-25 15:19:41,Angola,3,0.0,0.0,0.0,0.0,3,0.0,0.09,,0.0
2020-03-25 15:19:41,Antigua and Barbuda,3,0.0,0.0,0.0,0.0,3,0.0,31,,0.0
2020-03-25 15:19:41,CAR,3,0.0,0.0,0.0,0.0,3,0.0,0.6,,0.0
2020-03-25 15:19:41,Chad,3,0.0,0.0,0.0,0.0,3,0.0,0.2,,0.0
2020-03-25 15:19:41,Laos,3,1.0,0.0,0.0,0.0,3,0.0,0.4,,0.5
2020-03-25 15:19:41,Liberia,3,0.0,0.0,0.0,0.0,3,0.0,0.6,,0.0
2020-03-25 15:19:41,Myanmar,3,0.0,0.0,0.0,0.0,3,0.0,0.06,,0.0
2020-03-25 15:19:41,St. Barth,3,0.0,0.0,0.0,0.0,3,0.0,304,,0.0
2020-03-25 15:19:41,Saint Lucia,3,0.0,0.0,0.0,0.0,3,0.0,16,,0.0
2020-03-25 15:19:41,Sint Maarten,3,1.0,0.0,0.0,0.0,3,0.0,70,,0.5
2020-03-25 15:19:41,Bhutan,2,0.0,0.0,0.0,0.0,2,0.0,3,,0.0
2020-03-25 15:19:41,Guinea-Bissau,2,2.0,0.0,0.0,0.0,2,0.0,1,,0.0
2020-03-25 15:19:41,Mali,2,2.0,0.0,0.0,0.0,2,0.0,0.10,,0.0
2020-03-25 15:19:41,Mauritania,2,0.0,0.0,0.0,0.0,2,0.0,0.4,,0.0
2020-03-25 15:19:41,Nicaragua,2,0.0,0.0,0.0,0.0,2,0.0,0.3,,0.0
2020-03-25 15:19:41,Belize,1,0.0,0.0,0.0,0.0,1,0.0,3,,0.0
2020-03-25 15:19:41,Eritrea,1,0.0,0.0,0.0,0.0,1,0.0,0.3,,0.0
2020-03-25 15:19:41,Grenada,1,0.0,0.0,0.0,0.0,1,0.0,9,,0.0
2020-03-25 15:19:41,Libya,1,0.0,0.0,0.0,0.0,1,0.0,0.1,,0.0
2020-03-25 15:19:41,Montserrat,1,0.0,0.0,0.0,0.0,1,0.0,200,,0.0
2020-03-25 15:19:41,Papua New Guinea,1,0.0,0.0,0.0,0.0,1,0.0,0.1,,0.0
2020-03-25 15:19:41,St. Vincent Grenadines,1,0.0,0.0,0.0,0.0,1,0.0,9,,0.0
2020-03-25 15:19:41,Somalia,1,0.0,0.0,0.0,0.0,1,0.0,0.06,,0.0
2020-03-25 15:19:41,Timor-Leste,1,0.0,0.0,0.0,0.0,1,0.0,0.8,,0.0
2020-03-25 15:19:41,Turks and Caicos,1,0.0,0.0,0.0,0.0,1,0.0,26,,0.0
2020-03-25 18:19:45,China,81218,47.0,3281.0,4.0,73650.0,4287,1399.0,56,2,0.0005790245284647
2020-03-25 18:19:45,Italy,74386,5210.0,7503.0,683.0,9362.0,57521,3489.0,"1,230",124,0.07531513819821911
2020-03-25 18:19:45,USA,64775,9919.0,910.0,130.0,393.0,63472,1411.0,196,3,0.180818871226484
2020-03-25 18:19:45,Spain,47611,5553.0,3445.0,454.0,5367.0,38799,2636.0,"1,018",74,0.13203195587046457
2020-03-25 18:19:45,Germany,37323,4332.0,206.0,47.0,3547.0,33570,23.0,445,2,0.1313085386923707
2020-03-25 18:19:45,Iran,27017,2206.0,2077.0,143.0,9625.0,15315,0.0,322,25,0.08891217605094504
2020-03-25 18:19:45,France,25233,2929.0,1331.0,231.0,3900.0,20002,2827.0,387,20,0.13132173601147779
2020-03-25 18:19:45,Switzerland,10897,1020.0,153.0,31.0,131.0,10613,141.0,"1,259",18,0.10327022375215145
2020-03-25 18:19:45,S. Korea,9137,100.0,126.0,6.0,3730.0,5281,59.0,178,2,0.011065619121389814
2020-03-25 18:19:45,UK,8264,187.0,435.0,13.0,135.0,7694,163.0,122,6,0.023152160455614634
2020-03-25 18:19:45,Netherlands,6412,852.0,356.0,80.0,3.0,6053,582.0,374,21,0.15323741007194247
2020-03-25 18:19:45,Austria,5588,305.0,30.0,2.0,9.0,5549,28.0,620,3,0.05773234904410374
2020-03-25 18:19:45,Belgium,4937,668.0,178.0,56.0,547.0,4212,474.0,426,15,0.15647692668072155
2020-03-25 18:19:45,Canada,3306,514.0,30.0,4.0,185.0,3091,1.0,88,0.8,0.1840974212034383
2020-03-25 18:19:45,Norway,3066,200.0,14.0,2.0,6.0,3046,57.0,566,3,0.0697836706210746
2020-03-25 18:19:45,Portugal,2995,633.0,43.0,10.0,22.0,2930,61.0,294,4,0.26799322607959364
2020-03-25 18:19:45,Sweden,2526,227.0,62.0,22.0,16.0,2448,158.0,250,6,0.09873858199217045
2020-03-25 18:19:45,Turkey,2433,561.0,59.0,15.0,26.0,2348,136.0,29,0.7,0.2996794871794872
2020-03-25 18:19:45,Brazil,2433,186.0,57.0,11.0,2.0,2374,18.0,11,0.3,0.08277703604806419
2020-03-25 18:19:45,Australia,2431,114.0,9.0,1.0,118.0,2304,11.0,95,0.4,0.04920155373327573
2020-03-25 18:19:45,Israel,2369,439.0,5.0,2.0,58.0,2306,37.0,274,0.6,0.22746113989637307
2020-03-25 18:19:45,Malaysia,1796,172.0,20.0,4.0,199.0,1577,64.0,55,0.6,0.10591133004926112
2020-03-25 18:19:45,Denmark,1724,133.0,34.0,2.0,1.0,1689,69.0,298,6,0.08359522313010692
2020-03-25 18:19:45,Czechia,1654,260.0,6.0,3.0,10.0,1638,19.0,154,0.6,0.18651362984218078
2020-03-25 18:19:45,Ireland,1564,235.0,9.0,2.0,5.0,1550,39.0,317,2,0.17682468021068476
2020-03-25 18:19:45,Luxembourg,1333,234.0,8.0,0.0,6.0,1319,3.0,"2,129",13,0.2129208371246587
2020-03-25 18:19:45,Japan,1307,114.0,45.0,2.0,310.0,952,57.0,10,0.4,0.09555741827326059
2020-03-25 18:19:45,Ecuador,1173,91.0,28.0,1.0,3.0,1142,2.0,66,2,0.0841035120147875
2020-03-25 18:19:45,Chile,1142,220.0,3.0,1.0,22.0,1117,7.0,60,0.2,0.23861171366594358
2020-03-25 18:19:45,Pakistan,1063,91.0,8.0,1.0,21.0,1034,5.0,5,0.04,0.09362139917695478
2020-03-25 18:19:45,Poland,1051,150.0,14.0,4.0,2.0,1035,3.0,28,0.4,0.16648168701442834
2020-03-25 18:19:45,Thailand,934,107.0,4.0,0.0,70.0,860,11.0,13,0.06,0.12938331318016938
2020-03-25 18:19:45,Romania,906,112.0,14.0,2.0,86.0,806,18.0,47,0.7,0.1410579345088161
2020-03-25 18:19:45,Saudi Arabia,900,133.0,2.0,1.0,29.0,869,0.0,26,0.06,0.17340286831812257
2020-03-25 18:19:45,Finland,880,88.0,3.0,2.0,10.0,867,22.0,159,0.5,0.11111111111111116
2020-03-25 18:19:45,Greece,821,78.0,22.0,2.0,36.0,763,53.0,79,2,0.10497981157469716
2020-03-25 18:19:45,Indonesia,790,104.0,58.0,3.0,31.0,701,0.0,3,0.2,0.15160349854227406
2020-03-25 18:19:45,Iceland,737,89.0,2.0,0.0,56.0,679,11.0,"2,160",6,0.13734567901234573
2020-03-25 18:19:45,Diamond Princess,712,0.0,10.0,0.0,587.0,115,15.0,,,0.0
2020-03-25 18:19:45,South Africa,709,155.0,0.0,0.0,12.0,697,2.0,12,,0.27978339350180503
2020-03-25 18:19:45,Russia,658,163.0,3.0,2.0,29.0,626,8.0,5,0.02,0.3292929292929292
2020-03-25 18:19:45,India,657,121.0,12.0,2.0,43.0,602,0.0,0.5,0.01,0.22574626865671643
2020-03-25 18:19:45,Philippines,636,84.0,38.0,3.0,26.0,572,1.0,6,0.3,0.15217391304347827
2020-03-25 18:19:45,Singapore,631,73.0,2.0,0.0,160.0,469,17.0,108,0.3,0.1308243727598566
2020-03-25 18:19:45,Qatar,537,11.0,0.0,0.0,41.0,496,6.0,186,,0.02091254752851701
2020-03-25 18:19:45,Slovenia,528,48.0,5.0,1.0,10.0,513,14.0,254,2,0.10000000000000009
2020-03-25 18:19:45,Peru,480,64.0,9.0,2.0,1.0,470,9.0,15,0.3,0.15384615384615374
2020-03-25 18:19:45,Colombia,470,92.0,4.0,1.0,8.0,458,0.0,9,0.08,0.24338624338624348
2020-03-25 18:19:45,Egypt,456,54.0,21.0,1.0,95.0,340,0.0,4,0.2,0.13432835820895517
2020-03-25 18:19:45,Panama,443,0.0,8.0,2.0,1.0,434,33.0,103,2,0.0
2020-03-25 18:19:45,Croatia,442,60.0,1.0,0.0,22.0,419,6.0,108,0.2,0.15706806282722519
2020-03-25 18:19:45,Bahrain,419,27.0,4.0,1.0,177.0,238,2.0,246,2,0.06887755102040827
2020-03-25 18:19:45,Hong Kong,410,23.0,4.0,0.0,102.0,304,4.0,55,0.5,0.05943152454780365
2020-03-25 18:19:45,Mexico,405,38.0,5.0,1.0,4.0,396,1.0,3,0.04,0.10354223433242504
2020-03-25 18:19:45,Estonia,404,35.0,1.0,1.0,8.0,395,6.0,305,0.8,0.09485094850948506
2020-03-25 18:19:45,Dominican Republic,392,80.0,10.0,4.0,3.0,379,0.0,36,0.9,0.2564102564102564
2020-03-25 18:19:45,Argentina,387,0.0,8.0,2.0,52.0,327,0.0,9,0.2,0.0
2020-03-25 18:19:45,Serbia,384,81.0,4.0,1.0,15.0,365,21.0,44,0.5,0.26732673267326734
2020-03-25 18:19:45,Iraq,346,30.0,29.0,2.0,103.0,214,0.0,9,0.7,0.09493670886075956
2020-03-25 18:19:45,Lebanon,333,15.0,6.0,2.0,20.0,307,4.0,49,0.9,0.04716981132075482
2020-03-25 18:19:45,UAE,333,85.0,2.0,0.0,52.0,279,2.0,34,0.2,0.342741935483871
2020-03-25 18:19:45,Algeria,302,38.0,21.0,2.0,65.0,216,0.0,7,0.5,0.14393939393939403
2020-03-25 18:19:45,Lithuania,274,65.0,4.0,2.0,1.0,269,1.0,101,1,0.3110047846889952
2020-03-25 18:19:45,Armenia,265,16.0,0.0,0.0,16.0,249,6.0,89,,0.06425702811244971
2020-03-25 18:19:45,Bulgaria,242,24.0,3.0,0.0,4.0,235,8.0,35,0.4,0.11009174311926606
2020-03-25 18:19:45,Taiwan,235,19.0,2.0,0.0,29.0,204,0.0,10,0.08,0.08796296296296302
2020-03-25 18:19:45,Hungary,226,39.0,10.0,1.0,21.0,195,6.0,23,1,0.20855614973262027
2020-03-25 18:19:45,Morocco,225,55.0,6.0,1.0,7.0,212,1.0,6,0.2,0.32352941176470584
2020-03-25 18:19:45,Latvia,221,24.0,0.0,0.0,1.0,220,0.0,117,,0.12182741116751261
2020-03-25 18:19:45,Slovakia,216,12.0,0.0,0.0,7.0,209,2.0,40,,0.05882352941176472
2020-03-25 18:19:45,San Marino,208,21.0,21.0,0.0,4.0,183,12.0,"6,130",619,0.11229946524064172
2020-03-25 18:19:45,New Zealand,205,0.0,0.0,0.0,22.0,183,0.0,43,,0.0
2020-03-25 18:19:45,Costa Rica,201,24.0,2.0,0.0,2.0,197,4.0,39,0.4,0.13559322033898313
2020-03-25 18:19:45,Kuwait,195,4.0,0.0,0.0,43.0,152,6.0,46,,0.020942408376963373
2020-03-25 18:19:45,Uruguay,189,0.0,0.0,0.0,0.0,189,3.0,54,,0.0
2020-03-25 18:19:45,Andorra,188,24.0,1.0,0.0,1.0,186,6.0,"2,433",13,0.14634146341463405
2020-03-25 18:19:45,North Macedonia,177,29.0,3.0,1.0,1.0,173,1.0,85,1,0.19594594594594605
2020-03-25 18:19:45,Tunisia,173,59.0,5.0,1.0,2.0,166,11.0,15,0.4,0.5175438596491229
2020-03-25 18:19:45,Bosnia and Herzegovina,173,5.0,3.0,0.0,2.0,168,1.0,53,0.9,0.029761904761904656
2020-03-25 18:19:45,Jordan,172,18.0,0.0,0.0,1.0,171,0.0,17,,0.11688311688311681
2020-03-25 18:19:45,Moldova,149,24.0,1.0,0.0,2.0,146,20.0,37,0.2,0.19199999999999995
2020-03-25 18:19:45,Albania,146,23.0,5.0,0.0,17.0,124,3.0,51,2,0.1869918699186992
2020-03-25 18:19:45,Burkina Faso,146,32.0,4.0,0.0,10.0,132,0.0,7,0.2,0.2807017543859649
2020-03-25 18:19:45,Ukraine,145,43.0,5.0,2.0,1.0,139,0.0,3,0.1,0.42156862745098045
2020-03-25 18:19:45,Vietnam,141,7.0,0.0,0.0,17.0,124,3.0,1,,0.052238805970149294
2020-03-25 18:19:45,Cyprus,132,8.0,3.0,0.0,3.0,126,3.0,109,2,0.06451612903225801
2020-03-25 18:19:45,Faeroe Islands,132,10.0,0.0,0.0,38.0,94,2.0,"2,701",,0.08196721311475419
2020-03-25 18:19:45,Malta,129,19.0,0.0,0.0,2.0,127,1.0,292,,0.17272727272727262
2020-03-25 18:19:45,Réunion,111,17.0,0.0,0.0,1.0,110,0.0,124,,0.18085106382978733
2020-03-25 18:19:45,Brunei,109,5.0,0.0,0.0,2.0,107,1.0,249,,0.04807692307692313
2020-03-25 18:19:45,Sri Lanka,102,0.0,0.0,0.0,3.0,99,2.0,5,,0.0
2020-03-25 18:19:45,Oman,99,15.0,0.0,0.0,17.0,82,0.0,19,,0.1785714285714286
2020-03-25 18:19:45,Senegal,99,13.0,0.0,0.0,9.0,90,0.0,6,,0.15116279069767447
2020-03-25 18:19:45,Cambodia,96,5.0,0.0,0.0,10.0,86,1.0,6,,0.05494505494505497
2020-03-25 18:19:45,Azerbaijan,93,6.0,2.0,1.0,10.0,81,6.0,9,0.2,0.06896551724137923
2020-03-25 18:19:45,Venezuela,91,7.0,0.0,0.0,15.0,76,2.0,3,,0.08333333333333326
2020-03-25 18:19:45,Belarus,86,5.0,0.0,0.0,29.0,57,2.0,9,,0.06172839506172845
2020-03-25 18:19:45,Afghanistan,84,10.0,2.0,1.0,2.0,80,0.0,2,0.05,0.1351351351351351
2020-03-25 18:19:45,Kazakhstan,81,9.0,0.0,0.0,0.0,81,0.0,4,,0.125
2020-03-25 18:19:45,Cameroon,75,9.0,1.0,0.0,2.0,72,0.0,3,0.04,0.13636363636363646
2020-03-25 18:19:45,Georgia,75,5.0,0.0,0.0,10.0,65,1.0,19,,0.0714285714285714
2020-03-25 18:19:45,Guadeloupe,73,0.0,1.0,0.0,0.0,72,4.0,182,2,0.0
2020-03-25 18:19:45,Ivory Coast,73,0.0,0.0,0.0,2.0,71,0.0,3,,0.0
2020-03-25 18:19:45,Ghana,68,15.0,3.0,1.0,0.0,65,0.0,2,0.10,0.28301886792452824
2020-03-25 18:19:45,Martinique,66,9.0,1.0,0.0,0.0,65,7.0,176,3,0.1578947368421053
2020-03-25 18:19:45,Palestine,64,4.0,1.0,1.0,16.0,47,0.0,13,0.2,0.06666666666666665
2020-03-25 18:19:45,Trinidad and Tobago,60,3.0,0.0,0.0,0.0,60,0.0,43,,0.05263157894736836
2020-03-25 18:19:45,Uzbekistan,60,10.0,0.0,0.0,0.0,60,4.0,2,,0.19999999999999996
